Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_7_136,VGND,li1,69.9200,32.6400,0.000000
FILLER_7_109,VGND,li1,56.3500,32.6400,0.000000
FILLER_7_101,VGND,li1,52.2100,32.6400,0.000000
FILLER_7_79,VGND,li1,42.3200,32.6400,0.000000
FILLER_7_68,VGND,li1,37.0300,32.6400,0.000000
FILLER_7_61,VGND,li1,33.8100,32.6400,0.000000
FILLER_7_57,VGND,li1,32.6600,32.6400,0.000000
FILLER_7_52,VGND,li1,29.6700,32.6400,0.000000
FILLER_7_42,VGND,li1,25.3000,32.6400,0.000000
FILLER_7_15,VGND,li1,13.3400,32.6400,0.000000
FILLER_7_3,VGND,li1,9.6600,32.6400,0.000000
FILLER_6_184,VGND,li1,90.3900,27.2000,0.000000
FILLER_6_176,VGND,li1,88.3200,27.2000,0.000000
FILLER_6_157,VGND,li1,78.2000,27.2000,0.000000
FILLER_6_141,VGND,li1,71.0700,27.2000,0.000000
FILLER_6_139,VGND,li1,69.6900,27.2000,0.000000
FILLER_6_130,VGND,li1,65.5500,27.2000,0.000000
FILLER_6_126,VGND,li1,64.4000,27.2000,0.000000
FILLER_6_122,VGND,li1,61.8700,27.2000,0.000000
FILLER_6_111,VGND,li1,57.5000,27.2000,0.000000
FILLER_6_94,VGND,li1,48.9900,27.2000,0.000000
FILLER_6_83,VGND,li1,43.9300,27.2000,0.000000
FILLER_6_79,VGND,li1,42.7800,27.2000,0.000000
FILLER_6_55,VGND,li1,32.6600,27.2000,0.000000
FILLER_6_46,VGND,li1,26.9100,27.2000,0.000000
FILLER_6_37,VGND,li1,23.2300,27.2000,0.000000
FILLER_6_19,VGND,li1,15.1800,27.2000,0.000000
FILLER_6_7,VGND,li1,11.5000,27.2000,0.000000
FILLER_5_181,VGND,li1,89.7000,27.2000,0.000000
FILLER_5_169,VGND,li1,86.0200,27.2000,0.000000
FILLER_5_150,VGND,li1,74.7500,27.2000,0.000000
FILLER_5_146,VGND,li1,73.6000,27.2000,0.000000
FILLER_5_119,VGND,li1,60.4900,27.2000,0.000000
FILLER_5_113,VGND,li1,58.8800,27.2000,0.000000
FILLER_5_106,VGND,li1,55.6600,27.2000,0.000000
FILLER_5_96,VGND,li1,49.9100,27.2000,0.000000
FILLER_5_88,VGND,li1,47.8400,27.2000,0.000000
FILLER_5_81,VGND,li1,43.0100,27.2000,0.000000
FILLER_5_69,VGND,li1,40.0200,27.2000,0.000000
FILLER_5_57,VGND,li1,32.6600,27.2000,0.000000
FILLER_5_48,VGND,li1,29.4400,27.2000,0.000000
FILLER_5_36,VGND,li1,24.8400,27.2000,0.000000
FILLER_5_27,VGND,li1,18.8600,27.2000,0.000000
FILLER_5_15,VGND,li1,15.1800,27.2000,0.000000
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000000
FILLER_4_184,VGND,li1,90.3900,21.7600,0.000000
FILLER_4_178,VGND,li1,88.7800,21.7600,0.000000
FILLER_4_166,VGND,li1,84.6400,21.7600,0.000000
FILLER_4_151,VGND,li1,75.2100,21.7600,0.000000
FILLER_4_145,VGND,li1,73.6000,21.7600,0.000000
FILLER_4_139,VGND,li1,69.6900,21.7600,0.000000
FILLER_4_129,VGND,li1,65.5500,21.7600,0.000000
FILLER_4_121,VGND,li1,63.0200,21.7600,0.000000
FILLER_4_114,VGND,li1,58.4200,21.7600,0.000000
FILLER_4_97,VGND,li1,52.9000,21.7600,0.000000
FILLER_4_85,VGND,li1,47.3800,21.7600,0.000000
FILLER_4_81,VGND,li1,43.4700,21.7600,0.000000
FILLER_4_73,VGND,li1,40.9400,21.7600,0.000000
FILLER_4_54,VGND,li1,31.2800,21.7600,0.000000
FILLER_4_41,VGND,li1,25.3000,21.7600,0.000000
FILLER_4_29,VGND,li1,21.6200,21.7600,0.000000
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000000
FILLER_4_19,VGND,li1,14.4900,21.7600,0.000000
FILLER_4_15,VGND,li1,13.3400,21.7600,0.000000
FILLER_4_3,VGND,li1,9.6600,21.7600,0.000000
FILLER_3_184,VGND,li1,90.3900,21.7600,0.000000
FILLER_3_178,VGND,li1,88.7800,21.7600,0.000000
FILLER_3_162,VGND,li1,81.4200,21.7600,0.000000
FILLER_3_146,VGND,li1,73.3700,21.7600,0.000000
